Keywords searched,Job title,Date parsed,Company name,Location,Occupation,Job rank,Content,Date published
Big Data Analyst,"Statistiker (angewandte Statistik), Physiker oder Mathematiker als Data Scientist (w/m/d)",2019-11-16,Hamilton Bonaduz AG,Bonaduz,100%,Position with responsibilities,"Statistiker (angewandte Statistik), Physiker oder Mathematiker als Data Scientist (w/m/d)In der Business Unit Process Analytics entwickeln und produzieren wir intelligente hochminiaturisierte analytischeSensoren zur Überwachung industrieller Prozesse. Um unser multinationales Team zu verstärken suchen wir eine/n Statistiker (angewandte Statistik), Physiker oder Mathematiker als Data Scientist (w/m/d) Umfang: 100% Arbeitsort: CH - Bonaduz Aufgaben: - Anwendung moderner Maschine Learning Techniken in der Sensorik- Erstellung analytischer und statistischer Modelle auf Basis experimenteller Daten- Statistische Versuchsplanung- Übertragung von Algorithmen in Mikroprozessor-Firmware- Entwicklung von Dashboards zur Visualisierung von explorativen Datenanalysen- Vernetzung von Sensoren mit Laborgeräten und Datenbanken- Darstellung von komplexen Zusammenhängen in verständlicher Weise- Kollaboration mit in- und externen Wissensträgern und Knowhow Transfer in interdisziplinären Projekten- Leitung von Projekten mit Schwerpunkt Data Science Anforderungen: - Abgeschlossenes Studium in Physik, angewandter Statistik, Mathematik oder im naturwissenschaftlichen Bereich mitsoliden Kenntnissen auf dem Gebiet der angewandten Statistik und Informatik- Konzeptionelles Denken, lösungsorientierte Arbeitsweise, Geschick und Kreativität auch bei experimentellen Arbeiten- Fähigkeit zur Modellentwicklung mit geeigneten Werkzeugen und deren Umsetzung in entsprechender Software- Gute Kenntnisse in Python, Jupyter Notebook, JupyterLab, möglichst auch R, MATLAB, Mathematica- Kenntnisse in C-Programmierung, interaktiver Datenvisualisierung (Plotly, D3 o. ä.), Dashboard-Programmierung,serieller Schnittstellenkommunikation sowie Erfahrungen mit SQL Datenbanken sind von Vorteil- Solide Deutsch- und Englischkenntnisse in Wort und Schrift- Berufserfahrung ist wünschenswert, aber nicht zwingend Sind Sie interessiert? Dann bewerben Sie sich bitte gleich hier online mit Klick auf den Jetzt bewerben Button. FürRückfragen steht Ihnen Frau Carina Marti (HR Business Partner) als Ansprechpartnerin gerne zur Verfügung. Bewerbungen per Post oder per E-Mail können leider nicht berücksichtigt werden. Jetzt bewerben Bewerbungstipps Sie sind auf der Suche nach neuen Herausforderungen? Ihre Augen funkeln vor Begeisterung, wenn Sie von IhremSpezialgebiet sprechen? Sie übernhemen gerne Verantwortung? Bei komplexen Themen haben Sie den Durchblick? Sie habenden Mut, auch neue Wege zu gehen und sehen Veränderungen als spontane Chance? Bewerben Sie sich jetzt - wir freuen uns Sie kennenzulernen. Hier noch ein paar Tipps für Ihre erfolgreiche Bewerbung. Vollständig + Online + Authentisch = gute Chancen Vollständig Folgende Unterlagen sind für uns wichtig: - Motivationsschreiben (bei Initiativbewerbungen bitte Schwerpunkte angeben)- Tabellarischer Lebenslauf mit Foto- Abschlusszeugnisse bzw. Dienstzeugnisse Online Verwenden Sie ausschließlich unser Bewerber-Tool für Ihre Bewerbung! Tipp: Bewerben Sie sich auf ausgeschriebene Stellen, um Ihre Chancen zu erhöhen. Bei Initiativbewerbungen kann eseinige Zeit dauern, bis wir ein entsprechendes Angebot für Sie haben. Authentisch Wenn Sie die ersten beiden Schritte geschafft haben, sind Sie Ihrem neuen Job schon ein gutes Stück näher.Wenn Ihre Ausbildung und Erfahrung zu unseren Jobmöglichkeiten passt, laden wir Sie gerne zu einem persönlichenBewerbungsgespräch ein. Das Bewerbungsgespräch ist der wichtigste Teil im Bewerbungsprozess. Hier wünschen wir uns vor allem Authentizität .Im Zuge des Gesprächs finden wir gemeinsam heraus, ob unsere Erwartungen übereinstimmen und eine langfristigeZusammenarbeit entstehen kann. Bewerbungsprozess 1. Online bewerben 2. Empfangsbestätigung erhalten 3. Fach- und Personalabteilung sichten Ihre Unterlagen 4. Wenn uns gefällt, was wir sehen: Einladung zum persönlichen Gespräch 5. Die Spannung steigt: erstes persönliches Gespräch 6. Bei Bedarf: zweites persönliches Gespräch 7. Wir passen zueinander? Willkommen bei Hamilton!Display original ad",16.10.2019
Big Data Analyst,Data Scientist – Applied Data Science & Machine Learning (80-100%),2019-11-16,Hochschule Luzern,Horw,80% – 100%,Position with responsibilities,"Die Hochschule Luzern – Technik & Architektur ist die führende Bildungs- und Forschungsinstitution in der Zentralschweiz für Architektur und Technik. Das Departement bietet praxisorientierte Bachelor- und Master-Studiengänge sowie verschiedene Weiterbildungsprogramme an und betreibt anwendungsorientierte Forschung & Entwicklung. Es ist eines der sechs Departemente der Hochschule Luzern, an der über 1'700 Mitarbeitende tätig sind und sich rund 10'900 Studierende aus- und weiterbilden. Das iHomeLab ist das Schweizer Forschungszentrum für Gebäudeintelligenz. Ein interdisziplinäres Team mit 25 Informatik- und Elektroingenieuren, Physikern und Mathematikern erforscht den Einsatz neuster Technologien wie Wireless Sensor Networks, Internet of Things, Ambient Intelligence und Machine Learning für mehr Sicherheit im Alter, Komfort und Energieflexibilität in Gebäuden. Die anwendungsnahen Forschungsprojekte werden in enger Zusammenarbeit mit unseren Partnern aus Industrie und Wirtschaft abgewickelt und durch Fördermittel mitfinanziert und im iHomeLab-Visitor-Center der Öffentlichkeit präsentiert. Für die Erweiterung des Forschungszentrums suchen wir per sofort oder nach Vereinbarung eine wissenschaftliche Mitarbeiterin / einen wissenschaftlichen Mitarbeiter im Bereich:Data Scientist – Applied Data Science & Machine Learning (80-100%)Ihre Aufgaben  Kompetenzausbau auf den Gebieten der Datenanalyse mit Fokus auf Machine Learning Erforschung und Entwicklung von Architekturen und Algorithmen für die Realisierung intelligenter Lösungen zur Datenanalyse, speziell zum Monitoring und der Aktivitätserkennung basierend auf mobilen Sensordaten Identifikation und Analyse von anspruchsvollen Fragen der angewandten Forschung mit Fokus auf Assistenzsysteme und Active Assisted Living (AAL) Durchführung entsprechender Recherchen in der wissenschaftlichen Literatur Projektleitung Wissenschaftliche Publikationen und Präsentation der Forschungsresultate Unterstützung der Akquise von Forschungsprojekten mit dem Schwerpunkt, Anträge an Förderorganisationen wie KTI oder BFE zu verfassen  Ihr Profil  Abschluss in Informatik, Elektrotechnik, Mathematik, Physik oder eines verwandten Studiengangs mit quantitativem Schwerpunkt Fundierte technische Kenntnisse und praktische Erfahrung in der Anwendung von Methoden der Datenanalyse und des maschinellen Lernens Programmierkenntnisse in Python und Erfahrung mit relevanten Bibliotheken (wie z.B. pandas, scikit-learn) Erfahrung mit Natural Language Processing, Deep Learning (Tensorflow, PyTorch), Big Data Technologien, und/oder Softwareengineering von Vorteil Kreatives Denken und Lernbereitschaft Verhandlungssicheres Deutsch und sehr gute Englischkenntnisse Erfahrung im Schreiben von Fachtexten, welche für ein breites Publikum verständlich sind  Unser Angebot  Wir bieten Ihnen eine sehr vielseitige Herausforderung mit Mitgestaltungsmöglichkeiten in einem hochmotivierten Team an attraktiver Lage in Horw LU im Herzen der Schweiz Bearbeitung interessanter Fragestellungen am Schnittpunkt zwischen wissenschaftlichem State of the Art und industriellen Anwendungen Weitere Informationen erhalten Sie von Andrew Paice, Leiter iHomeLab per E-Mail unter info@iHomeLab.ch und unter www.iHomeLab.ch Wir freuen uns auf Ihre Onlinebewerbung mit einem kompletten Dossier (Motivations-schreiben, Lebenslauf und sämtliche Diplome und Arbeitszeugnisse) Wir freuen uns auf Ihre Onlinebewerbung.Display original ad",08.11.2019
Big Data Analyst,Embedded C++ roles in Switzerland,2019-11-16,G2V group,Zurich,80% – 100%,Employee,,08.11.2019
Big Data Analyst,Kampagnenmanager (m/w/d) Pos.1087,2019-11-16,Aequor Consulting GmbH,Bern,80% – 100%,Position with responsibilities,"Für unseren renommierten Kunden suchen wir einen Kampagnenmanager. Das Kampagnenmanagement ist für die bereichsübergreifende Koordination der Direktansprachen an die Kundinnen und Kunden verantwortlich. Das Team stellt sicher, dass die Geschäfts- sowie Privatkunden den für sie relevanten Content zur richtigen Zeit und in dem von ihnen präferierten Kanal erhalten.Kampagnenmanager (m/w/d) Pos.1087Sind Sie bereit für eine neue Herausforderung? Kampagnenmanager (m/w/d 80-100%) - Bern - Vollzeit - Unbefristet Dezember 2018   Ihre AufgabenIhr Profil - Höhere Fachausbildung in Marketing/Kommunikation oder Wirtschaftsinformatik Für unseren renommierten Kunden suchen wir einen Kampagnenmanager. Das Kampagnenmanagement ist für die bereichsübergreifende Koordination der - Erfahrung in der Entwicklung und Umsetzung von Direktansprachen an die Kundinnen und Kunden datengetriebenen CRM-Kampagnen in digitalen verantwortlich. Das Team stellt sicher, dass die Kommunikationskanälen Geschäfts- sowie Privatkunden den für sie relevanten - Erfahrung im Bereich CRM & Digital Analytics Content zur richtigen Zeit und in dem von ihnen präferierten Kanal erhalten.  Kenntnisse in Webtechnologien Erfahrung in der Implementierung von  Kampagnenmanagement-Lösungen wie z.B. SAS CI, - Technische Umsetzung, Steuerung, Kontrolle und Optimierung der Kampagnen Salesforce, Eloqua, Evalanche - Hohes technisches Verständnis - Beraten mittels kreativen Lösungsansätzen der - Kundenorientiert - der Kunde ist im Mittelpunkt Kolleg/innen aus unterschiedlichsten Bereichen in der Kampagnenausgestaltung  Analytisches Denkvermögen   Sehr gute Deutschkenntnisse  - Erfassen der spezifischen Zielgruppe zusammen mit dem Data Scientist und anschliessendes Aufzeigen der passenden Kanäle - Massnahmen im entsprechenden Kanal aufsetzen und messen - Mitgestaltung des Marketing-Automation-Prozesses (Lead-Nurturing) und des E-Mail-Marketings - Erfolgskontrolle nach Kampagnenabschluss Interessiert? Dann melden Sie sich bei mir! Tirza Schwander Jetzt bewerben! Recruiting Consultant karriere@aequor.ch Aequor Consulting GmbH - das sind wir! Ein junges, dynamisches und motiviertes Team, welches sich zum Ziel gesetzt hat, Unternehmen und Talente zusammenzubringen. Dies tun wir sowohl in der Personalvermittlung wie auch im Personalverleih. Aber auch bei grossen, komplexen und internationalen Projekten, können wir auf die Unterstützung von über 4 000 Kolleginnen und Kollegen aus dem Hauptsitz der Aequor Technologies Ltd. Zählen. Wir unterstützen Sie gerne gemäss unserem Motto - ""Wir hören zu. Wir setzen es um."" Aequor Consulting GmbH | Haltingerstrasse 101 | CH-4057 Basel +41 61 511 24 94 | info@aequor.ch | www.aequor.chAequor Consulting GmbH
Frau Tirza Schwander
Junior Recruiter
Haltingerstrasse 101
4057 Basel
+41 61 511 24 95Display original ad",29.10.2019
Big Data Analyst,"Postdoctoral Fellow: Drug product design methods and software tool (from January, 24 months)",2019-11-16,F. Hoffmann-La Roche AG,Basel,100%,Position with responsibilities,,31.10.2019
Big Data Analyst,CRM Campaign Manager (m/f - 100%),2019-11-16,IWC Schaffhausen,Schaffhausen,100%,Employee,,05.11.2019
Big Data Analyst,Senior Data Engineer 80-100 %,2019-11-16,SIX Group AG,Zürich,80% – 100%,Position with responsibilities,"Senior Data Engineer 80-100 %     Wir gestalten schon heute die Zukunft der Finanzmärkte. Deshalb investieren wir in kluge Köpfe, in ihre Ideen, ihr Wissen und ihre Entwicklung. Dafür kombinieren wir unsere besten Seiten. Wenn du wissen möchtest, warum Stabilität uns so beweglich, Erfahrung uns so offen für Neues und Empathie uns so grosszügig macht, bewirb dich als        Senior Data Engineer Zürich|80-100 %|Referenz 1913 As Senior Data Analyst and Data Engineer you are part of the fastest stock exchange of the world. SIX stock exchange is also one of the most important exchanges in Europe. We offer outstanding liquidity in trading of Swiss securities and connect companies from around the world with international investors and trading participants.How good does ""Best Execution"" have to be? We answer these and other questions with big data, machine learning, BI...Support our data engineering team with your analytical skills. If you can also actively support the team with your Warehouse, Big Data, BI and testing skills, you have found the right place.       What You Will Do  gather and document requirements for our Data Warehouse / Big Data solutions collaborate closely with Business and the software development team to enable successful implementation of the requirements ensure that the level of quality delivered matches with the expectation of our customers support our data engineering team wherever work is required    What You Bring  5+ years of experience in a similar analytical/data engineering position proven track record in analytical and conceptual work data modeling: 3NF and dimensional understanding of Hadoop Stack, RDBMS, ETL and BI profound know-how and experience in agile methodology excellent verbal and written skills in English and German        Das bieten wir dir          Flexible Arbeitszeitmodelle Wir vertrauen unseren Mitarbeitenden, daher kannst du deine Home Office- und Anwesenheitszeiten im Team flexibel vereinbaren.             Persönliche Entwicklungsprogramme In regelmässigen Abständen kannst du an Trainings, Inhouse-Schulungen, Seminaren der SIX Academy, Mentoring oder Coachings teilnehmen.             Spannende Aufgaben in offenen und agilen Teams          For this vacancy we only accept direct applications.    Diversität ist uns wichtig, daher freuen wir uns über Bewerbungen unabhängig vom persönlichen Hintergrund.      Bewirb dich jetzt!    Du möchtest mehr wissen?    Wir erzählen dir persönlich, wie wir unsere besten Seiten kombinieren und was das für deine Zukunft bei SIX bedeutet.      Discover SIX     Display original ad",14.11.2019
Big Data Analyst,IT Big Data Software Engineer,2019-11-16,,,100%,Position with responsibilities,"IT Big Data Software EngineerAre you a highly experienced, software developer? Do you want to design and build next generation business applications using the latest technologies? Are you confident at iteratively refining user requirements and removing any ambiguity? Do you like to be challenged and encouraged to learn and grow professionally? We are looking for Software Engineers to:• provide technology solutions that will solve business problems and strengthen our position as digital leaders in financial services• analyse business requirements with the business analysts in a small and dynamic team• design, plan and deliver production quality solutions using modern programming languages• write automated tests as part of the software lifecycle• continuously improve and drive non-functional requirements of the platforms allowing sustainability and maintainability of delivered code• provide technical expertise and recommendations in assessing new software projects and initiatives to support and enhance our existing applications• conduct code reviews and test software as needed, along with participating in application architecture and design and other phases of SDLC• see that proper operational controls and procedures are implemented to facilitate the move from test to production• support, analyse and quickly react to production issues• provide insights into newer technologies that will form the basis of future architecture projectsDisplay original ad",26.09.2019
Big Data Analyst,Data Analyst (w/m),2019-11-16,terreActive AG,Aarau,100%,Position with responsibilities,"Data Analyst (w/m)        Home Karriere Data Analyst (w/m)          Data Analyst (w/m)       terreActive AG wurde 1996 in Aarau gegründet und ist Spezialist für den Betrieb und die Überwachung von IT-Sicherheitsinfrastrukturen. Über 60 Mitarbeitende bekämpfen im ISO zertifizierten Security Operations Center (SOC) Cyberangriffe.Zur Verstärkung von unserem 8-köpfigen Team suchen wir nun entweder einen Data Analyst mit Motivation tiefer in die IT Welt einzutauchen oder einen Informatiker mit Interesse an Big Data Analysis. Ihre Hauptaufgaben  Beratung unserer Kunden für Data Analytics mit Splunk> Bereinigung, Verdichtung/Reduktion und Strukturierung von sehr grossen Datenmengen Spezifikation und Implementierung von Splunk Apps Security, Monitoring and Compliance (SIEM) Bei entsprechender Seniorität Konzeption und Implementation von Splunk Architekturen und Lösungen Unterstützung unseres Consulting & Project Teams in den Bereichen System Monitoring, Cyber Security und Auditing/Penetration-Testing (optional)  Ihr Profil  Erste Berufserfahrung als Data Analyst oder IT System Engineer nach abgeschlossener Ausbildung (Lehre oder Studium) Begeisterung für Thema Data Analytics und den Willen, sich in dem Bereich weiter zu entwickeln Grosses Interesse an Cyber Security, Netzwerktechnik und aktuellen Betriebssystemen Erfahrung mit Linux und Terminal-Kommandos Dienstleistungsorientierter Teamplayer mit selbständiger und strukturierter Arbeitsweise Gute Deutsch- und Englischkenntnisse (Wort und Schrift)  Unser Angebot  Nach erfolgreicher Einarbeitung haben Sie die Möglichkeit Ihr Aufgabengebiet aktiv mitzubestimmen und tiefer in das Thema Cyber Security einzutauchen Erfahrene Kollegen, die gerne mit Rat und Tat zur Seite stehen Zentraler Arbeitsort in unmittelbarer Bahnhofsnähe Ein kameradschaftliches Team, das auch nach Feierabend den persönlichen Austausch schätzt             Kevin Meyer HR Manager  E-Mail           Display original ad",29.10.2019
Big Data Analyst,Data Analyst,2019-11-16,Frontify AG,St. Gallen,100%,Position with responsibilities,"Data Analyst   Crazy for Data? Then this position is for you.       Your new company   Frontify is a growth-oriented company based in St. Gallen (Switzerland) with around 100 people currently on board. We create all-in-one brand management software, for businesses large and small.   We'd love you to join us on our dynamic, creative adventure. We're open-minded and motivated about making a positive impact for our customers. Frontify is built on a collaborative culture of experimentation, trust, and transparency. We believe in being happy and fulfilled at work, and letting our personalities shine through everything we do.      Your new role   Together with a newly built data team consisting of three team members, you'll be part of building our data culture, extending our data warehouse, and working closely with various teams to generate reports and analysis that will help us understand our customers and internal processes better. The goal in establishing our data warehouse is to start hypothesis building, testing, and analyzing process within a year.   You'll also gather our KPIs in dashboards and reports, and make sure everyone knows about them; you’ll know everything about our funnel. Finally you’ll identify, analyze, and interpret trends or patterns, and make sure that our database is reliable.      This job is for you, if    You want to make an impact, establish structure, and define processes of a young data team. You want to enrich a growing team with your knowledge about best practices and Do’s & Don’ts.  Analytics is what you love and you know how valid data is, utilizing your statistical knowledge. You’re able to report and visualize data in an easily digestible format for the whole team, as not everyone understands data like you. You bring quantitative and qualitative data together to really understand what drives our users. Consult business teams in defining data analysis processes, and evaluate data to improve business. SQL and Tableau are familiar to you. You are critical and question data to make sure we make the right decisions. You showcase the current status, but you also know how to predict future patterns. Curiosity and a willingness to learn are a part of who you are. You're friendly and approachable, and comfortable being authentic and honest. You take ownership and you don’t need someone to tell you what to do (you’re able to prioritize your work independently).    If you identify yourself with this role and have three or more years’ experience as a data analyst in a growing business or corporate environment, and you’d like to be a sparring partner, then we’re very much looking forward to you application.    Ideally, you have a bachelor’s degree in statistics, computer science, engineering, a technical major, or related work experience, and you bring in an experimental mindset.     Goodies   Frontify is a very dynamic company where things change quickly and opportunities arise often, providing a lot of space for career and personal development. We're big on flexibility, and providing our Frontify family with time for side projects. Our office is pretty great, but more important is our culture of freedom, trust, learning, advancement, and happiness.     How to get to know each other?  1.    Apply online. You’ll get an answer within 3 days.2.    20’ video call.3.    Coffee in our office.4.    Half a day with the team.5.    If all goes well, you’ll receive an offer to become part of the Frontify family.  Display original ad",06.08.2019
Big Data Analyst,Business Analyst - Data Modelling 80-100%,2019-11-16,Credit Suisse AG,Zürich,80% – 100%,Position with responsibilities,"Business Analyst - Data Modelling 80-100% Business Analyst - Data Modelling 80-100% #138020 Switzerland-Switzerland - Region Zurich-Zürich |    Full-time (FT) | Technology [IT] | Job ID 138020Business AnalystEnglish  Credit Suisse is a leading global wealth manager with strong investment banking capabilities. Headquartered in Zurich, Switzerland, we have a global reach with operations in about 50 countries and employ more than 45,000 people from over 150 different nations. Embodying entrepreneurial spirit, Credit Suisse delivers holistic financial solutions to our clients, including innovative products and specially tailored advice. Striving for quality and excellence in our work, we recognize and reward extraordinary performance among our employees, provide wide-ranging training and development opportunities, and benefit from a diverse range of perspectives to create value for our clients, shareholders and communities. We are Credit Suisse.   We Offer      A meaningful role as a Senior Business Analyst and Functional Data Modeler within Group Finance IT located in Zürich   You get an exciting opportunity to directly engage in the strategic program building out a BigData based one-stop-shop for all Group Finance Reporting   You participate in a critical initiative within a very engaged and agile global team   You take on responsibility in defining and modelling a common Finance Data model working in close collaboration with Business, Change and IT Partners   You partner with Group Finance business contacts and wider internal groups to setup and facilitate Data Governance   You work with exciting new BigData technologies (e.g. Data Science through Advanced Analytics)         You Offer   A Masters or Bachelor degree in Computer Science or equivalent education with 5+ years of experience in Data Modelling and in risk and finance regulatory reporting   You have gathered experience in defining and applying Data Governance & Enterprise Data Model Concepts and 3+ years of consistent track record in Big Data or DWH & Business Intelligence (BI)   You bring a broad functional / business knowledge in banking (financial products, financial accounting) and experience on Reporting tools like AXIOM Reporting or OBIEE as well as exposure to Data Modelling concepts to support Data Analytics and Reporting Requirements   You combine strong conceptual and critical thinking as well as a practical mind to drive projects and your excellent communication and partner management skills enable you to contribute to the team success   As a teammate, you are able to cooperate in a highly collaborative environment. You are proficient in English, any German skills are considered as advantage   Are you a dedicated problem solver with a positive personality and can-do attitude with flexibility in mind and the ability to drive and implement complex changes?     *LI-CSJOB*   Mr. L. Anselment would be happy to receive your application.   Please apply via our career-portal.    Credit Suisse is an equal opportunity employer. Welcoming diversity gives us a competitive advantage in the global marketplace and drives our success. Display original ad",11.11.2019
Big Data Analyst,"Business Analyst, Strategic Initiatives",2019-11-16,,,100%,Position with responsibilities,"Business Analyst, Strategic Initiatives    Business Analyst, Strategic Initiatives  Switzerland - Geneva  APPLY NOW  Expedia    At Expedia Group, our mission is to revolutionize travel through the power of technology. With $90BN in gross sales in the past 12 months alone, we are operating at a massive scale; data and analytics is naturally at the heart of everything we do.   Do you want to work in an international analytics team with state-of-the-art tools and technology? Would you like to move into a business that offers a wide range of career paths? We need curious, data driven, analytical thinkers with a dedication for self-development to join our growing team.   Expedia’s Analytics and Revenue Management group, ARM, supports the lodging organization by analyzing business trends, deriving insights, and guiding management’s focus based on findings.   As a Business Analyst in the Strategic Initiatives team, you will work closely with business partners to support and help the roll out of initiatives that are strategic to the company.   One of your key projects will be supporting initiatives related to improving our partners' payment experience, by modeling the impact of initiatives, building automated & visual reporting, and analyzing performance drivers. Your role consists of running ad hoc analysis (e.g. measuring the value of a project, explaining variance in partner performance), as well as building automated performance reporting.   In the long run, you will develop strong working relationship with your business counterparts to become a true Analytics adviser.   You will be sitting within Expedia Group’s global ARM group, with the opportunity to evolve into a range of exciting roles to help steer Expedia Group’s success globally. Given the high visibility and wide exposure to Expedia’s business, ARM also serves as a talent pool for the wider organization.    What you will do:    Partner with the Business Development team to understand business needs  Establish trust and a collaborative working relationship Communicate factors affecting performance to senior management    Build information flows to support business execution  Establish and maintain accurate and robust senior management reporting Assist decision-making by developing analytical models to size various business opportunities Clearly and concisely present strategic recommendations Fulfill ad-hoc requests for data and analysis    Analyze information to help navigate the business  Illustrate key business trends through effective data interpretation and visualization Help drive business impact through analytical support and reporting Develop an in-depth knowledge of relevant data sources and business intelligence     Who you are:     Bachelor’s/Master’s or other advanced degree in Engineering/Maths/Hotel Management/Business or other technical field desired Analytical experience; including SQL database querying, use of Tableau, Excel, R, Python or equivalents Excellent problem-solving skills, intellectual curiosity and self-motivation. Excellent written and oral communication skills; strong presentation skills (Powerpoint)    Why join us:   Expedia Group recognizes our success is dependent on the success of our people. We are the world's travel platform, made up of the most knowledgeable, passionate, and creative people in our business. Our brands recognize the power of travel to break down barriers and make people's lives better – that responsibility inspires us to be the place where exceptional people want to do their best work, and to provide them to tools to do so.   Whether you're applying to engineering or customer support, marketing or lodging supply, at Expedia Group we act as one team, working towards a common goal; to bring the world within reach. We relentlessly strive for better, but not at the cost of the customer. We act with humility and optimism, respecting ideas big and small. We value diversity and voices of all volumes. We are a global organization but keep our feet on the ground so we can act fast and stay simple. Our teams also have the chance to give back on a local level and make a difference through our corporate social responsibility program, Expedia Cares.   If you have a hunger to make a difference with one of the most loved consumer brands in the world and to work in the dynamic travel industry, this is the job for you.   Our family of travel brands includes: Brand Expedia®, Hotels.com®, Expedia® Partner Solutions, Egencia®, trivago®, HomeAway®, Orbitz®, Travelocity®, Wotif®, lastminute.com.au®, ebookers®, CheapTickets®, Hotwire®, Classic Vacations®, Expedia® Media Solutions, CarRentals.com™, Expedia Local Expert®, Expedia® CruiseShipCenters®, SilverRail Technologies, Inc., ALICE and Traveldoo®.    Expedia is committed to creating an inclusive work environment with a diverse workforce. All qualified applicants will receive consideration for employment without regard to race, religion, gender, sexual orientation, national origin, disability or age. APPLY NOW Display original ad",15.11.2019
Big Data Analyst,Financial Data Analyst,2019-11-16,,,100%,Position with responsibilities,"Financial Data AnalystFinancial Data Analyst  Chiasso, Switzerland Full-time   Department: Finance & Legal       Company Description   Launched in 1998, this pioneering British-born brand has specialised in creating amazing experiences and unforgettable memories - from hotels, city breaks and holidays to theatre, entertainment and spa days. Experts in brightening up online travel, lastminute.com is among the worldwide leaders in the field, helping hundreds of thousands of customers every year find, and do, ""whatever makes them pink"". lastminute.com is part of lm group, publicly traded multinational Group, among the worldwide leaders in the online travel industry. Every month, the Group reaches across all its websites and mobile apps (in 17 languages and 40 countries) 60 million unique users that search for and book their travel and leisure experiences. More than 1,200 people enjoy working with us and contribute to provide our audience with a comprehensive and inspiring offering of travel related products and services     Job Description   lm group is looking for a talented, energetic Financial Analyst for its Finance Analytics team based in Chiasso. Understanding business/economic/environmental drivers of current figures estimates versus Actual results, he/she will support the team in shaping deliverables aimed to give the most value-added output for the business. In a fast-paced environment, he/she will play an active role in estimating economic phenomena, increasing department efficiency and financial condition awareness  Key Responsibilities    Translate business requirements into written functional specifications, considering priorities, keeping synergies and cooperation as a key value and ensuring that key issues, risks and drivers are clear and understood   Manage relationships with the business accountable, gathering information and requirements and support working on financial allocations and estimations accordingly   Work with the IT department during the development cycle in order to be sure that all operational and business requirements are met   Drive the relationship with the involved stakeholders, being able to understand their business needs and ensuring that deliverables are correct and connected to them   Write documentation of existing activities, processes and projects   Maintain standard structured reports and produce ad hoc analysis       Qualifications    Skills and Experience   Essential     3+ years of relevant experience in a strongly analytical role    Strong knowledge of SQL    Bachelor’s degree in Management Engineering, Business Administration, Mathematics, Statistics or similar fields    English proficiency, spoken and written   Advanced working knowledge of Excel      Abilities/qualities    Strong analytical and quantitative skills, with good attention to detail whilst still seeing the “big picture”   Self-starter, always looking for improvement opportunities and proactive player   Ability to set priorities and manage tasks accordingly, creating clarity and focus, supporting deliverables with documentation and reference guides   Strong interpersonal skills, oral and written, and ability to partner with stakeholders    Willingness to exceed expectations and to perform under pressure    I'm interestedPrivacy Policy Display original ad",11.11.2019
Big Data Analyst,Data Engineer,2019-11-16,,,100%,Position with responsibilities,"Data EngineerData Engineer  Chiasso, Switzerland Full-time   Department: Data & Analytics       Company Description   lastminute.com group is a publicly traded multinational Group, among the worldwide leaders in the online travel industry, and we operate a portfolio of well-known brands such as lastminute.com, Bravofly, Rumbo, Volagratis and Jetcost. Every month, the Group reaches across all its websites and mobile apps (in 17 languages and 40 countries) 43 million unique users that search for and book their travel and leisure experiences. More than 1,200 people enjoy working with us and contribute to provide our audience with a comprehensive and inspiring offering of travel related products and services.     Job Description   lm group is looking for a Data Engineer for its Data & Analytics department team based in Chiasso. The candidate will act within Data & Analytics department perimeters supporting, inspiring and delivering data integrations, data models, analysis, reports and dashboards to help the business look data in a comprehensive way, take proper decisions and steer directions of the units.  Key Responsibilities   Design, development and continuous improvements of end-to-end data pipelines in all environments (Big Data & DWH) supporting/taking specification from business stakeholders and Data Analysts Continuous improvement in delivery, applying engineering best practices to development, monitoring, and data quality of the data pipelines. Data model creation, design of ETL activities and unit tests Writing documents for mapping of data flows according to business rules   Skills and Experience   Essential   1-2 years of experience in similar role in a fast-paced environment Advanced SQL language knowledge and programming languages (e.g. Java, Python) Strong knowledge of distributed file system techniques (e.g.: HDFS cluster) Expertise with transactional, analytical and NoSQL DBs Demonstrable ability to work creatively and analytically with a strong attitude for problem solving Experience in Cloud environments (e.g.: GCP, AWS) Fluent in English both written and spoken       Desirable   Bachelor or master degree in Statistics, Mathematics, Engineering or Physics Understand stakeholders business areas and take ownership of their data need, collect/support business requirement definition - be able to influence and partner with them leveraging on an in-depth cross-functional data knowledge Performing analysis with the aim of providing insights and summaries to direct manager, the rest of the team and other functions Knowledge of statistical analysis techniques Knowledge of Big Data programming languages (e.g.: Spark and Scala)  Good knowledge of Google Work Suite       Abilities/qualities    Analytical and data driven mindset: improve the business providing insights coming from data Passionate about digital world, ambitious and motivated with a can-do attitude Open minded and proactiveness in problem solving Good communication skills with a willingness to challenge existing processes and applications Strong team player and excellent communicator Good interpersonal, communication and presentation skills     I'm interestedPrivacy Policy Display original ad",11.11.2019
