Keywords searched,Job title,Date parsed,Company name,Location,Occupation,Job rank,Content,Date published
Data Python,PhysikerIn,2019-11-16,,,100%,Position with responsibilities,"PhysikerIn  PhysikerIn Research and Development, Unterentfelden, Schweiz    Tätigkeiten:   Erstellung von elektrooptischen Versuchsaufbauten Selbstständige Durchführung und Analyse von Experimenten und Evaluation von Komponenten und neuen Technologien im Bereich Lasertechnik und Photonik Mitarbeit in unseren Forschungs- und Entwicklungsprojekten Support im Life Cycle Management Interdisziplinäre Zusammenarbeit   Anforderungen:   Abgeschlossenes Physikstudium, bevorzugt mit Master oder PhD Idealerweise Berufserfahrung in Optik, Lasertechnik oder Photonik Fähigkeit, unter Zeitdruck strukturiert und ergebnisorientiert zu arbeiten Hohes Qualitätsbewusstsein, Blick für das Wesentliche Fliessende Deutsch- und gute Englischkenntnisse in Wort und Schrift   Weitere Qualifikationen:   Vertiefte physikalische und mathematische Kenntnisse zur Interpretation von Messdaten Fundierte Kenntnisse in mathematischen Analysetools, z.B. Matlab, Python Grundlegende Programmierkenntnisse   Wir bieten:   Beteiligung an der Produktentwicklung und Life Cycle Management Interdisziplinäre Zusammenarbeit  Offene Kommunikation dank unserer flachen Hierarchien Attraktive Anstellungsbedingungen bei einem erfolgreichen, internationalen Konzern      Apply for Job       Privacy Notice:  Information you submit as part of your application must be true, accurate, complete and not misleading. You understand that any false or misleading statements or omissions made by you during the application process, including your application and interviews, may be sufficient cause to justify the rejection of your application or, if you have already become an employee, the immediate termination of your employment, subject to due process. When you provide us with information about any other third party as part of the recruitment process (e.g. referees) then, before providing us with such information, you must inform the relevant individuals that you will disclose their personal data to us and provide a copy of this notice to them. We will only process your personal data for the specific purpose of processing and managing your application. In particular we process candidates’ personal data to:  Undertake recruitment activities, such as determining the suitability of a candidate’s qualifications. Assist us in managing external providers. (e.g. recruitment agencies) Manage our HR records and Update the Hexagon employee database. Reply to an official request from a public or judicial authority with the necessary authorisation. Comply with any legal obligation imposed on Hexagon in relation to its recruitment practice.  It is our policy to retain your details for 12 months during which your candidacy will be assessed against other potential opportunities. Prior to the expiration of that 12 month period you will be notified of the impending deletion and you will be given a choice to remain on our database for a further 12 months. At any time during the recruitment process you can request your data to be deleted from our database. You are always able to apply to any position advertised by Hexagon once more. For full details of how we process personal data please see our Privacy Policy. Note: in some countries we are legally obliged to keep your information for a longer period to comply with governmental reporting. In these cases we will be unable to delete your full details from our records. About Hexagon Hexagon is a global leader in sensor, software and autonomous solutions. We are putting data to work to boost efficiency, productivity, and quality across industrial, manufacturing, infrastructure, safety, and mobility applications. Our technologies are shaping urban and production ecosystems to become increasingly connected and autonomous – ensuring a scalable, sustainable future. Hexagon’s Manufacturing Intelligence division provides solutions that utilise data from design and engineering, production and metrology to make manufacturing smarter. Learn more about Hexagon (Nasdaq Stockholm: HEXA B) at hexagon.com and follow us @HexagonAB.  Display original ad",04.10.2019
Data Python,Software Developer,2019-11-16,,,100%,Position with responsibilities,"Software Developer     Software Developer Morges, Vaud, SwitzerlandFull time    OverviewApplication  Description Gamaya, a prominent and rapidly growing Swiss startup, active in the field of smart farming, is seeking an experienced and result-oriented Software Developer to support the needs of the fast-growing company.  Responsibilities:  Help design and build a solution capable of processing TB of hyperspectral data Design, build, and maintain Gamaya backend processing infrastructure Pro-actively identify bottlenecks and bugs, and devise solutions to these problems Interact with other divisions to understand their needs Help maintain code quality, organisation, and automation    Requirements  Skills   Solid experience with at least one of the following languages: Java / Python Solid experience in SQL and non-SQL Database design and development Previous experience with one of the major cloud services providers Good understanding of complex data structures and code optimization Previous experience with GIS solutions is a big plus Solid understanding of object-oriented programming and design patterns Comprehensive understanding of the software development processes and continuous integration   Qualifications  At least 4 years of professional experience in backend development Comprehensive understanding of the software development processes Demonstrated ability to work collaboratively within cross functional teams    Benefits  Be part of a young & innovative Swiss company with potential to become leading Agtech globally Professionally grow with a rapid development of the company Enjoy the dynamic and international environment Be a part of the sustainable future of agriculture     Apply for this job      Display original ad",10.10.2019
Data Python,Technical Architect Centre of Excellence,2019-11-16,Avanade Schweiz GmbH,Schweiz,100%,Position with responsibilities,"Technical Architect Centre of Excellence  Land: Schweiz   Städte: Basel, Daeniken, Geneva, St. Gallen, Zurich   Kompetenzbereich: Analytics  Stellenbeschreibung   As a Technical Architect, Centre of Excellence at Avanade, you will use comprehensive modern data engineer techniques and methods with Advanced Analytics to support business decisions for Avanade clients. You can collect, aggregate, and analyse structured/unstructured data from multiple internal and external sources and patterns, insights, and trends to decision-makers. Your goal is to support the use of data-driven insights to help our Clients achieve business outcomes and objectives.     In this role, you will collect, aggregate, store, and reconcile data in support of Client business decisions. You will help design and build data pipelines, data streams, reporting tools, information dashboards, data service APIs, data generators and other end-user information portals and insight tools. You will be a critical part of the data supply chain, ensuring that stakeholders can access and manipulate data for routine and ad hoc analysis to drive business outcomes using Advanced Analytics           Day-to-day, you will:       • Translate business requirements to technical solutions leveraging strong business acumen. • Analyze current business practices, processes and procedures as well as identifying future business opportunities for leveraging Microsoft Azure Data & Analytics PaaS Services. • Support the planning and implementation of data design services, providing sizing and configuration assistance and performing needs assessments. • Deliver of architectures for transformations and modernizations of enterprise data solutions using Azure cloud data technologies. • Design and Build Modern Data Pipelines and Data Streams. • Design and Build Data Service APIs. • Develop and maintain data warehouse schematics, layouts, architectures and relational/non-relational databases for data access and Advanced Analytics. • Expose data to end users using PowerBI, Azure API Apps or any other modern visualization platform or experience. • Implement effective metrics and monitoring processes. • Travel as needed             Your technical and non-technical skills include:       • Demonstrated experience of turning business use cases and requirements to technical solutions. • Experience in business processing mapping of data and analytics solutions. • Ability to conduct data profiling, cataloguing, and mapping for technical design and construction of technical data flows.   • The ability to apply such methods to solve business problems using one or more Azure Data and Analytics services in combination with building data pipelines, data streams, and system integration. • Mastery of .NET C# and T-SQL with the familiarity of U-SQL is required • Knowledge of Azure Data Factory, Azure Data Lake, Azure SQL DW, and Azure SQL, Azure App Service is required. • Azure IoT, Azure HDInsight + Spark, Azure Cosmos DB, Azure Databricks, Azure Stream Analytics is a plus.   • Knowledge of Python is a plus. • Experience preparing data for Data Science and Machine Learning. • Experience preparing data for use in Azure Machine Learning and/or Azure Databricks is a plus. • Demonstrated experience preparing data and building data pipelines for AI Use Cases (text, voice, image, etc.…).   • Designing and building Data Pipelines using streams of IOT data. • Knowledge of Lambda and Kappa architecture patterns. • Knowledge of Master Data Management (MDM) and Data Quality tools and processes • Strong team collaboration and experience working with remote teams. • Knowledge of Dev-Ops processes (including CI/CD) and Infrastructure as code fundamentals. • Working experience with Visual Studio, PowerShell Scripting, and ARM templates. • Experience with Git/TFS/VSTS is a must.         Preferred Certifications:         MCAD .NET, MCSD .NET, MCDBA       Preferred Education Background:       You likely possess MS/ Ph.D. in a quantitative field such as computer science, applied mathematics, statistics, or machine learning. An equivalent combination of education and experience will also suffice.         Preferred Years of Work Experience:         You likely have about 5-7 years of relevant professional experience.         Nature of Work:        · Creates and implements work plans for assigned projects, programs, and clients against established operational objectives; supports translation of group strategy into objectives and work plans. · Scope of Work: Provides operational leadership for large-scale, strategically critical work efforts requiring significant coordination. · Complexity: Complex problems that span work domains and require continual alignment to internal and external business issues to deliver expected results across groups. · Discretion: Wide latitude in approach to work, including the ability to reshape work plans, guided by professional best practices and domain expertise. · Organizational Impact: Work efforts have a significant impact on near- and medium-term Avanade and client operations. If client-facing should contribute to client-relationship and sales outcomes. · Supervision Received: Works independently, with occasional validation of work efforts against strategic and operational objectives. Significant latitude in judgment & approach. · Supervision Provided: Mentors and manages work efforts of more junior colleagues and team members as required by various workstreams; may formally supervise work of project teams. If managing team(s) of more junior employees full-time, then refer to the People & Business Leadership levelling criteria. Often serves as Career Advisor. · Knowledge Applied: Applies advanced knowledge of learned occupation/discipline and strong business operational acumen.          Jetzt bewerben  Dieses Stelleangebot teilen:TeilenFacebook Twitter Email  Über Avanade Avanade ist ein führender Anbieter von digitalen Services, Geschäftslösungen sowie designorientierten Anwendungen. Unsere Spezialisten entwickeln auf Basis des Microsoft-Ökosystems für jeden einzelnen Kunden die optimale Lösung. Unsere Experten kombinieren technologisches und unternehmerisches Know-how mit einem umfassenden Branchenwissen, um genau die Lösungen zu entwickeln und umzusetzen, mit denen unsere Kunden sowie deren Kunden die gewünschten Ergebnisse erreichen. Die 29.000 Mitarbeiter von Avanade arbeiten gemeinsam in einem digitalen Netzwerk, das sich über 23 Länder erstreckt, an innovativen Ansätzen, die unsere Diversität und unsere Verantwortung in der jeweiligen Region widerspiegeln. Wir heißen jeden mit offenen Armen willkommen und suchen talentierte Menschen, die mit ganzem Herzen bei der Arbeit sind, offene Teams aufbauen und die Vielfalt innerhalb und außerhalb der Organisation fördern. Avanade wurde im Jahr 2000 von Accenture LLP und der Microsoft Corporation gegründet. Heute gehört das Unternehmen mehrheitlich Accenture. Erfahren Sie mehr auf www.avanade.com.  Display original ad",17.09.2019
Data Python,Computer Science Intern (Greeks computation by using algorithms),2019-11-16,Swissquote Bank SA,Gland,100%,Position with responsibilities,"Computer Science Intern (Greeks computation by using algorithms)     Company Description   Join a Fintech Pioneer ! Digital technology is deeply rooted in our DNA. Since our Company’s creation in 1996 by two EPFL engineers, we have used it to democratise banking and allow our clients to make independent decisions on our web platforms. We rely on more than 250 engineers (software engineers, front-end developers, software architects, DevOps engineers and data architects) to improve our solutions. Cryptocurrencies, Artificial Intelligence, Robo-advisory, Virtual Reality... There is no limit to what we can do to revolutionise the financial world ! We are currently looking for our new Computer Science Trainee (6 months) who is enrolled in a Master in Computer Science/Communication Systems and looking for a Master Project.      Job Description   The project’s goal is to improve Greeks computation by using up-to-date algorithms and provide a reliable and efficient solution. In mathematical finance, the term ""Greeks"" describes a set of variables representing the dimensions of risk involved when trading derivative products such as Options or Warrants, and measure the sensitivity to changes in underlying parameters.  Greeks encompass many variables, each one holding with a value that reflects how the derivative moves, or the risk associated with that derivative. They are used by traders to hedge risk and understand how their profit and loss could behave as prices evolve.   Your role:    Analyze, design and implement a distributed, on-demand and reliable algorithm for Greeks computation. If time allows, integrate the algorithm with existing systems within the Bank Understand derivative products, risk and Greeks computation ·Understand the requirements of on-site stakeholders, analyze the constraints and choose a feasible solution within these constraints Develop a complex algorithm that requires non-trivial data as input and validate results Develop a REST client and integrate the solution with critical production systems      Qualifications    Currently enrolled in a Master in Computer Science/Communication Systems Very good knowledge of Java and Python      Additional Information   SQ1   Job Location  I'm interestedPrivacy Policy Display original ad",03.09.2019
Data Python,Senior Business Analyst - Scenario and Stress Testing,2019-11-16,Credit Suisse AG,Zürich,100%,Position with responsibilities,"Senior Business Analyst - Scenario and Stress Testing Senior Business Analyst – Scenario and Stress Testing #133569 Switzerland-Switzerland - Region Zurich-Zürich |    Full-time (FT) | Corporate Functions | Job ID 133569Business AnalystEnglish  Credit Suisse is a leading global wealth manager with strong investment banking capabilities. Headquartered in Zurich, Switzerland, we have a global reach with operations in about 50 countries and employ more than 45,000 people from over 150 different nations. Embodying entrepreneurial spirit, Credit Suisse delivers holistic financial solutions to our clients, including innovative products and specially tailored advice. Striving for quality and excellence in our work, we recognize and reward extraordinary performance among our employees, provide wide-ranging training and development opportunities, and benefit from a diverse range of perspectives to create value for our clients, shareholders and communities. We are Credit Suisse.   We Offer    You a role where you identifying and document business requirements from key business partners by facilitating workshops, creating use cases/ BRDs, work breakdown structures and tasks to enable workflow, document and functional requirement analysis You drive knowledge exchange with SMEs and coordinate working groups with diverse business partners to ensure needs of business are appropriately prioritized to be met in timely manner Conducting data analysis, traceability matrix exercise based on Project needs and you work jointly with IT SMEs and other business organizations to implement effective business solutions/processes Assist Project Managers and Project Leads to drive the project through all its phases Providing up-to-date statuses from conducted analysis to Project Manager and other stakeholders Help to actively drive UAT in partnership with assigned business organizations Preparation of the project documentation for knowledge retention and deployment runbooks, including user training (if and when required)        You Offer  Master Degree in Economics, Finance, Quantitative Methodologies, Mathematics, Business Management etc. You have at least 3 years of business analysis experience within banking and financial services, including specification of business requirements Experience in Business/IT implementations, strong technical understanding of banking products, solid experience in data flows and gap analysis Familiarity in at least in one of the area: Global Markets, Derivatives, FX, Digital Banking, Private Banking Wealth Management credit products and processes Familiarity of working on SQL and with Python/R Effective interface management, experience in facing senior business partners, and ability to engage with quantitative authorities, as well as IT Excellent documentation skills and familiar with tools Microsoft Project, Powerpoint, Excel, Word, Visio & Sharepoint You have experience in working with global teams spread across multiple regions Strong relationship building and consultation skills as well as an ability to build and maintain positive working relationships with peers, management, key partners and clients Self-motivated with excellent interpersonal ability and attention to detail. Are you a dedicated problem solver with a positive can do attitude, and you are numerically proficient, structured and analytical approach Excellent communications skills in English, German language a plus  *LI-CSJOB*  Mr. T. Baumgartner would be delighted to receive your application. Please apply via our career portal.    Credit Suisse is an equal opportunity employer. Welcoming diversity gives us a competitive advantage in the global marketplace and drives our success. Display original ad",11.11.2019
Data Python,Digital Biomarkers - Cloud Solutions Lead,2019-11-16,F. Hoffmann-La Roche AG,Basel,100%,Position with responsibilities,"Digital Biomarkers - Cloud Solutions Lead Who We Are  At Roche, over 90,000 people across 150 countries are pushing back the frontiers of healthcare. Working together, we’ve become one of the world’s leading research-focused healthcare groups. Our success is built on innovation, curiosity and diversity. The headquarters in Basel is one of Roche’s largest sites, over 8,000 people from approximately 80 countries work at Roche Basel. Favored by its geographic location in the heart of Europe, the Basel area is one of the most dynamic economic regions in Switzerland — a great place to live and work.       Our team in Pharma Research and Early Development (pRED) Informatics is part of Roche’s global Research & Early Development Organization. The mission of our team is the design, development and delivery of innovative integrated scientific informatics solutions and platforms focusing on data capture, analysis, and visualization of chemical, biological and biomedical data to support scientific decision making in all stages of the drug development processes and finally to deliver new innovative treatments to the patients.       We are shaping the digitalization of Pharma R&D at Roche, and we are growing. For our vision to come true, we need innovative, dedicated people from a wide variety of backgrounds.     The Position   We are looking for a profile focused on implementing cloud-based data processing solutions to support the Roche Pharma Research and Early Development (pRED) Digital Biomarker program. Our objective is to use digital biomarkers to make our Roche Pharma clinical development programs even more successful.     The program’s focus areas are:      Design digital biomarkers: define ways to capture clinical outcomes using sensor data collected from smartphones and wearables (see    Floodlight Open Access Multiple Sclerosis Study  ).     Develop remote patient monitoring workflows and data processing pipeline: establish processes, software, and infrastructure to handle big data collected from sensors in clinical trials.     Deploy digital biomarkers to clinical studies: generate data to validate approaches and support decision making.     Analyse and interpret sensor data: identify signals for disease severity and progression in sensor data collected from patients in trials        In this position you will:    Help to lead and coordinate cloud-focused development in the Digital Biomarker field across distributed developer teams, both internal and external     Actively participate in designing the cloud architecture solution with strong focus on requirements relating to data integrity, data security and data privacy     Be responsible for managing and supporting the implementation of cloud-based scalable workflows designed to process large data volumes     Be responsible for managing the implementation of cloud based solutions used by patients, clinicians and research partners in the program     Establish and maintain development processes and tools pertaining to cloud development     Required to play an active part in PoC development and implementation     Join a multicultural team working on innovative approaches in a science-driven industry       Who You Are   We are looking for a highly motivated and quality focused individual who possesses demonstrable skills in designing and implementing cloud-based solutions for data processing pipelines. Ideally, the individual should have a background in Computer Science, Informatics or related fields. If you have expertise in the desired skills listed below, we look forward to receiving your application:     At least 2-3 years proven architectural and operational experience with cloud technologies and platforms such as AWS or Microsoft Azure is required     Demonstrable experience in the design and implementation of modular, scalable, microservice based, cloud solutions is required     Experience in best practices of cloud provisioning for pharmaceutical companies or other regulated industries is required     Hands-on experience in the use of Python for programming, data analysis and pipelining is required     Strong working knowledge of DevOps tools and best coding practices (versioning, TDD, debugging)     Knowledge of big data analytics and data engineering tools like Kafka, Spark or Hadoop is a plus     Experience in the design and implementation of data processing and ETL (Extract, Transform, Load) processes on UNIX-based HPC platforms is a plus     Ability to work independently on assigned tasks with a strong focus on delivery     Experience in technical project management and agile software development methodologies, and leadership of cross-functional and distributed developer teams     Experience with the management of technical vendors would be a desirable additional asset     Ability to work in highly complex matrix organisation with multiple interest groups and stakeholders     Excellent communication skills (verbal and written) in English        If you are proud of contributing and feel you have the dedication to teamwork and innovation that we are seeking, then Roche is the organization for you. Every role at Roche plays a part in making a difference to patients’ lives. If you want to work in a passionate team, make your mark and improve lives, apply now.   Roche embraces diversity. We are committed to building a team that represents a variety of backgrounds, perspectives, and skills. The more inclusive we are, the better our work will be. Roche strives to be an equal opportunity employer. If you have questions, please check our FAQs and videos on careers.roche.ch/faq.       Display original ad",13.08.2019
Data Python,MODELLING ENGINEER,2019-11-16,,,100%,Position with responsibilities,"MODELLING ENGINEER  If you want to apply Please Login to your account or Create your account  JOB OPPORTUNITIES DIGITAL ENGINEERING -MODELLING ENGINEER ReferenceMODENG-07-19 - MODELLING ENGINEERDepartment / SectionDigital Engineering / ModelingPlace of WorkLuganoFull Time / Part TimeFull TimeContractTypePermanentActivitiesCasale Sa, leader in chemical plant design (ammonia, urea, methanol, melamine, nitrates and phosphates), and operating on a worldwide basis is increasing its staff and is seeking a Modelling Engineer.  The offered position is within the Digital Engineering Department - Modelling Section.You will be part of an existing group and you will use your modelling skills to create, improve and maintain proprietary tools used by Process Engineers in their design tasks, including thermodynamic property packages and equilibrium and non-equilibrium vapor-liquid models for reactors, columns, falling film evaporators, solid dryers, etc. present in Casale proprietary technologies.   You will manage customers' plant data within our internal data center. You will build plant models and perform simulation for data reconciliation purposes and model validation. You will create sophisticated analytical tools for the analysis and forecasting of plant data. You will closely collaborate with the chemical process and customer care departments.  You will use your software programming expertise to create user-friendly software, to improve engineering efficiency and robustness of Casale’s process division, and to support the creation of new ideas along with the research and development department.  You will be interacting with the technological core of the company in a friendly environment, seeking to constantly improve your scientific knowledge and modelling skills.   EducationMaster’s or PhD degree in any of the following fields:   Chemical Engineering Mechanical Engineering Nuclear Engineering Mathematical Engineering Applied physics LanguagesFluent English (mandatory), other languages are welcome (Italian, Spanish, French, German)SkillsYou have a strong technical background in:  Heat and mass transfer  Transport phenomena Thermodynamics Vapor-Liquid equilibrium and reactions Physical / numerical modeling   Experience in following topics will be considered advantageous:  Data reconciliation Time series forecasting - Big Data analysis Model predictive control Dynamic process simulation  Surrogate modelling / Machine learning Statistics Rate-based modeling and reactive distillation  Sound knowledge on at least two programming languages listed below:  FORTRAN C# (or Vb.NET) C++ Python Any other object-oriented language  You enjoy learning software programming and are open to learn new languages and techniques.  ExperienceYou have a PhD or a minimum of 2 years of experience in a company. International experience is welcome.  Display original ad",02.07.2019
Data Python,Post-doc in Embedded security,2019-11-16,,,100%,Position with responsibilities,"Post-doc in Embedded securityThe Wireless Embedded Systems group within the “Integrated and Wireless Systems” division, based in Neuchâtel, Switzerland, is currently looking for a: 
  The applied research and industrial activities conducted within the Wireless Embedded Systems section of CSEM are devoted to the development of robust wireless embedded systems which sense, process and transmit data with constrained resources and an extensive autonomy. Our activity spreads from advanced antenna design, through design and implementation of communication protocols, software development of low-power embedded platforms to processing of the collected data (e.g., localization).    Your mission  You will participate in our efforts in applied research and development of tailored, future-proof security measures for constrained embedded devices and IoT applications. You will work on one or more of these research directions of interest:  lightweight cryptography with extreme trade-offs; enabling and optimizing post-quantum cryptography on constrained edge platforms; enabling and optimizing secure distributed technologies (e.g., blockchain, multiparty computation etc.) on constrained platforms; development of minimal/lightweight secure HW components for exposed devices; side-channel attacks and countermeasures; research of security mechanisms for resource-constrained devices in general  You will also lead multidisciplinary industrial projects (link with other CSEM activity fields) and participate in their acquisition.    Your profile  You are in possession of a doctoral degree in Electrical Engineering, Electronics or Computer Science with experience and passion for (most of) the following topics:  Strong know-how and expertise in applied cryptography and security. Experience with embedded development. Working knowledge of HW design and resource trade-offs C, C++, Matlab / Python languages Multidisciplinary industrial project management Fluency in English and possibly French Strong communication and interpersonal skills Experience in proposal writing and project building     We offer  This position offers an exceptional opportunity to drive advanced developments for industrial customers worldwide, as well as work on long-term applied research projects, in accordance with CSEM's mission to bridge the gap between research and practical applications. We look forward to receiving your complete application file. Preference will be given to professionals applying directly.    Display original ad",07.11.2019
Data Python,Master's Thesis/ Lab immersion Auditory Language Group,2019-11-16,,,100%,Position with responsibilities,"Master's Thesis/ Lab immersion Auditory Language Group Description du poste  Job Description  Aphasia is an impairment in the comprehension and formulation of language caused most commonly by stroke, traumatic brain-injuries, and other pathological conditions affecting the motor production of speech. Current neuro-rehabilitation techniques are effective only partially and in a fraction of patients, leaving the remaining in the impossibility to communicate with theexternal world.The proposed internship is part of Braincom, a multi-disciplinary European project, whose main goal is the development of a new generation of speech neuroprosthesis to restore communication in aphasic patients. The approach is based on the real-time decoding of inner speech from sensory and speech motor cortex through the use of non-invasive (EEG/MEG) and intracranial recordings (ECoG). The first part of this internship will consist in characterizing the neural signatures of mental imagery of syllables - the “building blocks” of words – from electroencephalography (EEG) recordings in healthy participants. More specifically, we aim at identifying (1) the best time window around the onset of the syllable-imagery and (2) the most relevant brain regions ableto optimally discriminate between two different imagined syllables.In the second part of the project, these spatio-temporal features will be integrated into a closed-loop brain-machine interface, capable of decoding in real-time participants’ imaginedsyllable and, according to the classifier output, provide an auditory feedback.  Tasks:   (Paradigm implementation, TBD) EEG data recording Analysis of EEG data Integration into BCI framework   Application:  Please provide the following information in the e-mail:  Which project type are you interested in (e.g. master project)? In which program are you enrolled and what year are you in (e.g. 3rd year bachelor student in SV)? How long does this type of project usually last and how many ECTS credits do you receive for it (e.g. 3 weeks full-time, 6 ECTS credits)? What are the deadlines and presentation modes for the project (e.g. presentation during project and written report afterwards)? In what period would you like to perform the project in our laboratory (e.g. 1st of September until 1st March, full-time)?     
 Profil requis   BSc in Computer Science, Life Science or equivalent Strong experience with programming (Python and Matlab) Knowledge of biological signal processing (electroencephalography desired)   Display original ad",30.09.2019
Data Python,CAD/PDM Administrator,2019-11-16,SCOTT Sports SA,Givisiez,100%,Position with responsibilities,"CAD/PDM Administrator CAD/PDM Administrator    Ort Schweiz  SCOTT Sports SA is an international sporting goods company. We develop, produce and market bikes, motosports, skis and running products worldwide. To consolidate our engineering team in Givisiez (Switzerland) we are seeking a   CAD/PDM Administrator  Tasks:  - PDM management- Further definition of existing Windchill system- Further deployment of existing Windchill system across sites- Define, document and teach best practices for 3d design and data management- Increase CAD automation and efficiency- Create 2D/3D templates- 3d part library creation- Organise training for new users and new features for existing users- Manage software updates, including all related internal documentation- Follow and propose new software solutions- Manage user groups and security across sites, in partnership with IT- IT budget / Hardware budget / licensing We expect: - PDM (PTC Windchill) key user / expert- Experience in 3d design using PTC Creo- Engineering degree (mechanical), an information systems degree could also be applicable- Bonus = ANSYS / Python knowledge  The candidate will work in a young, creative, multilingual environment that lives according to the lifestyle and the spirit of the SCOTT brand. Our enthusiasm for sports and our products connects us. Scott Sports SA is situated in Givisiez / Fribourg (Switzerland) and the entry date of the job position is open to discussion.  If you are a team-player, reliable and full of good ideas, please send your application to: eu.hr@scott-sports.com / phone no. +41 26 460 16 04    Display original ad",07.11.2019
Data Python,Integrated Photonics Intern,2019-11-16,,,100%,Position with responsibilities,"Integrated Photonics InternLIGENTECisaB2BcompanymanufacturingPhotonicIntegratedCircuits(PIC)forcustomersinhigh-techareassuchasAI,Quantumtechnologies,LiDARandBiosensors. LIGENTEC All-Nitride technology enablesour customers to develop their products in the industrial revolution 4.0.We are looking for an  Integrated ​Photonics Intern   Your responsibilities:  ●Characterization of Photonic Integrated Circuits●Data analysis and reporting●Maintenance and calibration of PIC characterization setup  Your profile: For this position, we are looking for a person with an interest in gaining experience in the area of photonicintegration to join our team of characterization and optics and with the following profile:●Photonics, Physics or Electrical Engineering background●Proficiency in Python and/or Matlab●Hands on experience of work in an optical lab●Experience with simulation software (Lumerical) is a plus●Open minded, communicative, critical and innovative●Working proficiencies in English  Benefits: ●A young, dynamic, flexible and fast paced start-up●Financial support for up to 6 months●Excellent work environment and possibility to continue as a full-time employee after completion ofstudies and project  Activity rate: ​100% Place of work: ​EPFL Innovation Park, Ecublens Start date: b​etween February and September 2020  Sending of applications: We look forward to receiving your applications, including your CV and a statement of interest to anton.stroganov@ligentec.com ​​. LIGENTEC SA ​— ​EPFL Innovation Park - Bâtiment L ​—​ Ch. de la Dent d’Oche 1B, 1024 Ecublens, VD ​—​ Switzerland ​—​ www.ligentec.comDisplay original ad",24.09.2019
Data Python,Computational Algorithms for Semi-Automatic Image Processing for Targeted Epidural Electrical Stimulation,2019-11-16,IT'IS Foundation,Zürich,100%,Position with responsibilities,"Computational Algorithms for Semi-Automatic Image Processing for Targeted Epidural Electrical Stimulation    JOBS     
 Computational Algorithms for Semi-Automatic Image Processing for Targeted Epidural Electrical Stimulation    Semester and Master's Work at the IT'IS Foundation – Computational Algorithms for Semi-Automatic Image Processing for Targeted Epidural Electrical Stimulation     Central nervous system disorders such as spinal cord injury (SCI) and stroke lead to distinct impairments in motor control and balance. Epidural electrical stimulation (EES) of lumbar and sacral segments of the spinal cord has been proven to restore voluntary and coordinated movements of the lower limbs in various animal models.   Translation of this technology to the treatment of human patients requires the development of dedicated, robust solutions for clinical use. Indeed, therapeutic success of EES entails the definition of dedicated spinal electrode arrays and stimulation strategies that can account for the large variability observed in clinical populations. Personalization of implantation procedures and stimulation protocols will be critical for being able to address the specific motor deficits in large and diversified patient cohorts. The RESTORE team – a collaboration between the IT’IS Foundation, ZurichMedTech, EPFL, GTX Medical and the UMCU – is currently working on establishing a computational framework for the creation of personalized computational models for the development of targeted EES strategies to promote recovery of motor function after SCI. This framework has already been proven to create a 1-to-1 mapping between simulation and experiment and is currently being advanced to optimize stimulation paradigms. However, the extraction of anatomical features from magnetic resonance imaging (MRI) data is slow and requires a tremendous amount of human effort. We therefore aim to develop image processing algorithms for semi-automatic to automatic extraction of key features. The aim of this master’s thesis project is the development and implementation of image processing algorithms that can be used to extract the trajectory of the spinal roots from MRI data sets. To this end, the student will be provided with MRI data sets and a computational framework able to extract the center-lines of the spinal roots. The student is required to develop an algorithm based on Kalman filtering to improve the labelling and selection of these spinal roots. The successful candidate will have:      experience with programming in C++ and/or Python experience with image-processing experience and/or interest in machine learning experience and/or interest in 3D computer-aided-design modelling      The workplace will be at the IT’IS Foundation in Zurich. Please contact Andreas Rowald for more information and further details. Supervisors:    Andreas Rowald (EPFL) Dr. Bryn Lloyd (IT'IS) Type of Work: Computational life sciences Professor:    Niels Kuster    Please send applications to Charlotte Roberts at jobs@z43.swiss     Display original ad",24.07.2018
