Keywords searched,Job title,Date parsed,Company name,Location,Occupation,Job rank,Content,Date published
Python Developer,Software Developper,2019-11-16,,,100%,Position with responsibilities,"Software Developper   Software Developper    Parmi ses projets, Infomaniak souhaite faire évoluer son logiciel de synchronisation pour sa future alternative à Dropbox.   Dans ce cadre, nous recherchons un software developer multiplateforme (MacOS, Windows, Linux) avec une grande expérience. Le logiciel devra notamment permettre de gérer ses fichiers depuis l'explorateur/finder via le protocole WebDav, créer des liens de partage, supporter la synchronisation sélective et à la demande, et communiquer avec l'API du produit.   Nous recherchons un développeur logiciel qui a:     une très grande expérience dans le développement multiplateforme (Windows / Mac / Linux) en C++ ou Python.     une expérience confirmée avec un des frameworks multiplateformes comme Qt, wxWidget, etc.     une expérience pratique dans des langages natifs (Swift, Objective C, C++, .Net, C#).     une maîtrise de la programmation de client discutant avec des API / protocoles réseau.     idéalement une expérience avec d'autres langages/frameworks multiplateformes.     Si tu penses que tu peux rendre Infomaniak encore meilleure et que tu te projettes dans cette annonce, alors postule via jobup. Aucun délai de postulation n'est prévu et les dossiers de candidature seront étudiés au fur et à mesure de leur réception.  Display original ad",14.11.2019
Python Developer,Software developer C#/C++/Python in the field of Additive Manufacturing,2019-11-16,Irpd AG,St. Gallen,100%,Position with responsibilities,"Software developer C#/C++/Python in the field of Additive Manufacturing      A member of the UNITED GRINDING Group            irpd AG is the UNITED GRINDING Group’s competence centre for Additive Manufacturing. We concentrate on manufacturing industrial metal and plastic prototypes right up to the production of (small) batches of complex or customised workpieces. The focus is on additive manufacturing processes, in particular, on Selective Laser Sintering (SIS), Selective Laser Melting (SLM), and 3D printing. Moreover, we offer individual technological and process-related advice, reverse engineering, scanning, and services in relation to the design and production of complex components      With a turnover of more than 700 million euros, the UNITED GRINDING Group is one of the world's leading manufacturers of precision machines for grinding, eroding, lasering, measuring and combination machining. With over 2.500 employees at more than 20 production, service and sales locations, the Group has a customer-oriented and efficient organization. At our location in St. Gallen, we are looking for an innovative and motivated candidate with experience in the field of software development to support us with the creation of conceptual designs, detailed specifications, and the development of laser machine technologies and to be part of a multidisciplinary team.  Software developer C#/C++/Python in the field of Additive Manufacturing (m/f)   Your tasks include  designing and programming control software for industrial laser machines developing functions for generating machine-specific 3D print data derived from CAD models (build processors)  integrating internal/external software and hardware modules (e.g. sensor technology) collaborating on the analysis and definition of new processing strategies for laser processing developing software development expertise at our St. Gallen site        In addition, we expect the candidate to  carry out system tests of the developed software packages on our laser machines become familiar with the site and technologies to be developed create internal software documentation enjoy working on practical projects in a multidisciplinary and open-minded team    Your profile  engineering / computer science (ETH/Uni/FH) graduate with a focus on software development work confidently with Visual Studio (mandatory C# / C++ / Python; Matlab or HMI development is advantageous) knowledgeable about and have a good handle on agile software development processes (SCRUM, Continuous Integration) interested in Additive Manufacturing, Industry 4.0 high level of commitment, creativity and good communication skills good knowledge of German    We offer  innovative and successful company challenging, exciting, and very important work personal responsibility and flexibility training and development opportunities attractive employment conditions    If you meet the requirements of this interesting position, we look forward to meeting you. Please send your application online to: Irpd AG c/o Fritz Studer AGAndrea Müller***Postfach 177CH-3602 Thun Tel. +41 33 439 16 64  Display original ad",04.07.2019
Python Developer,FullStack Developer,2019-11-16,,,100%,Position with responsibilities,"FullStack Developer As business analyst and software developer, you will analyze and develop trading and optimization solutions. As software engineer, you may also integrate optimization applications from external vendors and implement business processes.  Your Responsibilities   To analyze business and document requirements (epics, features, user stories) To prepare sketch-based designs To develop, test and deploy the implementation to Amazon Web Service (AWS) To act as empowered project team member and propose optimal solutions To apply agile principles for software development (Scrum) To properly document and transfer the knowledge to peers To ensure the satisfaction of our internal customers   Your Qualifications  Qualifications you must have:  Bachelor’s or Master’s Degree in computer science Proven experience as front-end developer in design, development and validation (unit/func/integ/e2e testing) of web applications using Html5, CSS, etc 3 years of work experience minimum as Python back-end developer in design, development and validation (unit/func/integ/e2e testing) of large-scale web-based applications Proven experience with Amazon Web Services (e.g. AWS Cloudfront, EC2, Lambda, Fargate) Personality: good communication skills; good collaboration skills; strong commitment to quality, result and documentation; team player; desire to learn; ability to prioritize tasks, flexibility Languages: fluent in English (spoken and written) and French or German  Appreciated qualifications:Angular (v7),Node.jsFrameworks e.g. jQuery, Semantic UISeleniumDockerSQLC#, .NET, VBA, MatlabBusiness analyst experienceUMLTrading and/or optimization experienceScrumAWS DevOps experience  Sans retour de notre part dans les 30 jours veuillez considérer votre dossier comme non-retenu.  ZR_352_JOB  Display original ad",21.10.2019
Python Developer,Scientific Software Developer,2019-11-16,Universität Basel,Basel,100%,Position with responsibilities,"Scientific Software Developer         Scientific Software Developer 100%, start date as soon as possible     sciCORE is the center for scientific computing at the University of Basel and one of the technological platforms of SIB - Swiss Institute of Bioinformatics. The main mission of sciCORE is to support scientists at the University of Basel and associated institutes in research domains with high computational demands. Current projects range from life sciences and medicine to physics, chemistry, economy and humanities.  We also operate the IT infrastructure behind several important web-accessible scientific services used by researchers worldwide like the SWISS-MODEL server, SwissRegulon and ISMARA. Finally, as one of the infrastructure nodes of a national network coordinated by SIB, we support biomedical-research projects, such as the Swiss Personalized Health Network (SPHN). In order to consolidate its team, sciCORE is looking for a scientific software developer with experience in Web technologies to collaborate with researchers to develop scientific applications.      Your position  We are looking for a candidate with excellent collaborative skills and experience working in an academic environment. The scientific software developer will work closely in collaboration with researchers at University of Basel, to design, implement, and maintain new and existing scientific applications. In particular we expect the candidate to be proficient in developing web-based services. The scientific software developer will also be responsible to maintain and further develop the website of the sciCORE facility, which includes a series of interactive services for users.     Your profile  Essential:  Masters in computer sciences, computational life sciences, bioinformatics or equivalent Advanced proficiency in the Python programming language Strong experience of work in Linux environment Experience in the JavaScript programming language Experience in Back-End and Front-End applications development Experience in Python backend frameworks (e.g. Django, Flask) Experience in developing RESTful APIs Experience in SQL databases, familiarity with NoSQL databases is a plus Experience with best practices in software development, including unit testing, version control systems (Git), and the management of publicly accessible codes via GitHub or similar Ability to work well on a team and to collaborate and communicate effectively with the target users during the entire software development process Capability to multi-task with accuracy and reliability and a demonstrated ability to prioritize tasks and meet deadlines Experience working in an academic/scientific environment Fluent in English Desirable: Previous experience in development of production quality software Experience in popular JavaScript front end frameworks (e.g. React, AngularJS) Experience in Continous Intergation/ Continous Development Experience in automated code testing Experience in containers (docker, docker-compose, kubernetes) Familiarity with agile software development       We offer you   A highly interdisciplinary work environment with challenging tasks A management working on agile principles Work within a team of experienced and highly motivated software developers, data analysts, and scientific IT specialists. Opportunity to work and gain experience with cutting-edge computing technologies, from hardware to management tools We support our team members in their own training, networking and career development. An initial contract for 2 years, with the option for extension.      Application / Contact  We look forward to receiving your online application including the following documents: CV, letter of interest, references and code examples (e.g. link to a repository in GitLab or GitHub or similar). Please note that we exclusively accept applications submitted through our online application portal. Applications via email or postal services will not be considered. For further information regarding the position please contact Dr. Lorenza Bordoli by e-mail: scicore@unibas.ch.The position will remain open until filled.  Apply    www.unibas.ch              Display original ad",06.11.2019
Python Developer,Software Developer,2019-11-16,,,100%,Position with responsibilities,"Software Developer     Software Developer Morges, Vaud, SwitzerlandFull time    OverviewApplication  Description Gamaya, a prominent and rapidly growing Swiss startup, active in the field of smart farming, is seeking an experienced and result-oriented Software Developer to support the needs of the fast-growing company.  Responsibilities:  Help design and build a solution capable of processing TB of hyperspectral data Design, build, and maintain Gamaya backend processing infrastructure Pro-actively identify bottlenecks and bugs, and devise solutions to these problems Interact with other divisions to understand their needs Help maintain code quality, organisation, and automation    Requirements  Skills   Solid experience with at least one of the following languages: Java / Python Solid experience in SQL and non-SQL Database design and development Previous experience with one of the major cloud services providers Good understanding of complex data structures and code optimization Previous experience with GIS solutions is a big plus Solid understanding of object-oriented programming and design patterns Comprehensive understanding of the software development processes and continuous integration   Qualifications  At least 4 years of professional experience in backend development Comprehensive understanding of the software development processes Demonstrated ability to work collaboratively within cross functional teams    Benefits  Be part of a young & innovative Swiss company with potential to become leading Agtech globally Professionally grow with a rapid development of the company Enjoy the dynamic and international environment Be a part of the sustainable future of agriculture     Apply for this job      Display original ad",10.10.2019
Python Developer,Senior Web Developer,2019-11-16,,,100%,Position with responsibilities,"Senior Web Developer As a web / Fullstack developer, you will mainly design, develop and test the front-end of a solution enabling the company to optimize its pool of assets throughout Switzerland.  Your Responsibilities   To understand the business requirements (documentation, features, user stories) To prepare sketch-based designs To develop, test and deploy the implementation to Amazon Web Service To act as empowered project team member and propose optimal solutions To apply agile principles for software development (Scrum) To properly document and transfer the knowledge to peers   Your Qualifications  Must have:  Bachelor’s or master’s degree in computer science 5 years of work experience minimum as a front-end developer & 3 Fullstack  Proven experience in design, development and validation (unit/func/integ/e2e testing) of web applications using Angular, Html5, CSS, etc Proven experience with Amazon Web Services (e.g. AWS Cloudfront, AWS EC2, etc.) Personality: good communication skills; good collaboration skills; strong commitment to quality, result and documentation; team player; desire to learn; ability to prioritize tasks, flexibility Fluency in English (spoken and written)  Appreciated :  Selenium Node.js Python SQL Docker AWS Lambda, Fargate Scrum UML, BPMN   Sans retour de notre part dans les 30 jours veuillez considérer votre dossier comme non-retenu.  ZR_324_JOB  Display original ad",24.09.2019
Python Developer,MicroStrategy Developer,2019-11-16,EPAM Systems (Switzerland) GmbH,Zurich,100%,Position with responsibilities,"MicroStrategy Developer Named as one of Fortune's List of 100 Fastest Growing Companies for 2019, EPAM is committed to providing our global team of 33,100+ EPAMers with inspiring careers from day one. EPAMers lead with passion and honesty, and think creatively. Our people are the source of our success and we value collaboration, try to always understand our customers’ business, and strive for the highest standards of excellence. No matter where you are located, you’ll join a dedicated, diverse community that will help you discover your fullest potential. DESCRIPTION Currently we are looking for a MicroStrategy Developer to come on board and support our operation in Zürich. Requirements In depth know how and experience with building Semantic Layer and developing MSTR reports Solid Oracle PL/SQL development experience Unix/Linux scripting: bash/perl or python Good communicator and fluent in English written and spoken Nice to have Business Object Experience and migrating to MicroStrategy Nice to have German written and spoken knowledge Business Analysis experience is a plus We offer Competitive compensation depending on skills and experience Knowledge-sharing across EPAM's global Tech Communities Unlimited access to LinkedIn learning solutions Relocation support as per EPAM relocation policies EPAM Community with regular corporate and social events Career growth, performance and compensation reviews Additional Please note that any offers will be subject to appropriate background checks We do not accept CVs from recruiting or staffing agencies Due to the Swiss labour legislation we can only accept applicants who have a valid right to work in Switzerland   Display original ad",31.10.2019
Python Developer,Software Developer,2019-11-16,swissQuant Group AG,Zürich,100%,Position with responsibilities,"Software Developer   Hours: 100%   Location: Zurich City   Duration: start date negotiable   swissQuant Group bietet eine breite Palette von Dienstleistungen, Beratung und quantitativen Tools für den Finanz- und Industriesektor für Kunden in und ausserhalb der Schweiz an. Zu unseren Kunden zählen auch mehrere Fortune 500-Unternehmen. Unsere Kernkompetenz liegt in der Umsetzung von Intelligenter Technologie in einen substantiellen Mehrwert für unsere Kunden. swissQuant Group ist ein privat geführtes Unternehmen, das im Jahr 2005 als Spin-off der ETH Zürich gegründet wurde.  Position To strengthen our Optimization practice, we are currently seeking a well-rounded Software Developer with excellent Java skills, practical experience in software development, and strong Mathematical thinking. You will be working on the Portfolio Optimization core components that is an essential part of the swissQuant group ecosystem. In order to assure a steady evolution, you will align with other stakeholders and push the future development of our software products. Moreover, you will be in close contact with Quant Engineers to implement new methodological approaches that seek to make our products more robust and powerful. You will be expected to work in the research, development, and delivery of quantitative decision-support tools and services, in the area of Optimization. This will include modelling, simulation, and analysis of financial market data, as well as employing various numerical methods to find optimal solutions to very complex problems. As our technology is generally delivered as software, it is important that you are familiar with the software development lifecycle. Assistance in the marketing of our offerings is also a part of the job description. You are therefore expected to possess strong communication skills in addition to excellent technical capabilities. You have the possibility to take over a lot of responsibility, freedom and autonomy after short time. You can work on a unique software which is used by banks and insurance companies worldwide and strives to be improved and enhanced. Requirements As an experienced Software Engineer, you are able to understand quantitative software applications from both a user and technology viewpoint, logically diagnose issues, and work with users and developers to resolve them. To be a successful candidate, you must fulfil some of the following requirements:   Higher university degree (PhD, MSc or equivalent) in a quantitative discipline such as Computer Science, Mathematics, Physics, or Engineering   Practical experience with modeling, solving, and tuning complex problems   Deep knowledge of Algorithms and Data Structures   Proficiency in Java   Experience with Git and Maven   Practical experience with Optimization and Mathematical Modeling is a strong plus   Knowledge of Python is a plus   Basic knowledge of financial markets and quant finance is a plus   Ability to work well independently and in a team environment   Strong analytical thinking   Strong communication skills in English   Eligible to live and work in Switzerland  Software Developer (PDF, 74 kb) Display original ad",29.08.2019
Python Developer,Senior Backend Developer,2019-11-16,,,100%,Position with responsibilities,"Senior Backend Developer Senior Backend Developer Cyberhaven is a fast growing, venture-backed cyber security startup on a mission to simplify compliance and modernize data risk management, empowering enterprises to keep private data of all their users, customers and employees safe and secure. Cyberhaven’s technology is formerly sponsored by the U.S. Department of Defense’s DARPA agency and the Swiss government. We’re working with some of the largest companies in the world to help them solve their data privacy challenges. We’re looking for an experienced backend developer to help drive and evolve our product. You will be an early contributor to the product and will solve attractive technical challenges:  Design and optimize a scalable and fault-tolerant system that handles large graph datasets at enterprise-scale in realtime. We use a modern microservices-based software stack which includes ElasticSearch, Redis, Etcd, Go, and Python Solve real-world scaling problems which require thorough performance analysis and troubleshooting skills. We are heavy Docker users and rely on orchestration technologies such as Docker Swarm and Kubernetes Responsibilities Directly apply your knowledge in software architecture, scalable data processing, NoSQL, and more, to solve real-world data management, visualisation, security, and privacy problems for the world’s largest companies Drive architecture and design decisions RequirementsWe're looking for people who possess the following qualities:  Strong track record in building backends used actively at scale Experience with Elasticsearch or a similar NoSQL DB Experience with profiling and optimizing large distributed databases Hands-on DevOps experience Experience with agile development Excellent communication skills in English Additionally, the following is considered a plus: Deep knowledge of Docker Swarm or Kubernetes Deep knowledge of Go and Python, or ability to quickly become proficient in any of these programming languages   Compensation and benefits Competitive compensation, based on experience Stock options – get your part of the success of the company Excellent benefits, including private health insurance Flexible schedule   Apply Now  Display original ad",14.02.2019
Python Developer,Java developer,2019-11-16,,,100%,Position with responsibilities,"Java developer Development     Java developer FinTeX is recruiting to expend its development team, a Java senior developer. The candidates should be creative and forward thinking developers who ideally have experience of working within a fast paced environment on medium scale projects. Required Skills  Java J2SE: Spring, Serialization, Swing Java J2EE: EJB3, JPA, Hibernate (JBoss, WebLogic) Web Services (REST, SOAP) Eclipse, Maven, Git, JUnit SQL (Oracle, MySQL) FIX protocol, QuickFIX/J Good knowledge of “Design Patterns” Agile methodologies Experience of work in the banking industry  Nice to have  ASP .NET, VB.NET, C#, Pearl, Python, UNIX/Shell JSP (Tomcat), JavaScript, JQuery, CSS, Ajax APIs of providers such as Reuters, Bloomberg Knowledge of financial software such as Kondor+, FrontArena, Fenics, Murex  Personal Skills  Good analytical, problem solving and organizational skills Strong customer service and communication skills Ability to work under tight project deadlines  Experience: 5 years Location: Geneva    careers@fintex.ch      Display original ad",11.04.2016
Python Developer,Full Stack Developer,2019-11-16,,,100%,Position with responsibilities,"Full Stack Developer   We are looking for a highly skilled computer programmer who is comfortable with both front and back end programming. Full Stack Developers are responsible for developing and designing front end web architecture, ensuring the responsiveness of applications and working alongside graphic designers for web design features, among other duties.Full Stack Developer Responsibilities:° Developing front end website architecture.° Creating servers and databases for functionality.° Ensuring responsiveness of applications.° Working alongside graphic designers for web design features.° Seeing through a project from conception to finished product.° Meeting both technical and consumer needs.° Staying abreast of developments in web applications and programming languages.Full Stack Developer Requirements:° Strong organizational and project management skills.° Proficiency with fundamental front end languages such as HTML, CSS and JavaScript.° Familiarity with JavaScript frameworks such as Node JS, ReactJS and Express JS.° Proficiency with server side languages such as Python, Ruby On Rails and PHP° Familiarity with database technology such as MySQL, and MongoDB.° Excellent verbal communication skills.° Good problem solving skills.   Display original ad",23.07.2019
Python Developer,Software Developer / Geek,2019-11-16,,,100%,Position with responsibilities,"Software Developer / GeekSoftware Developer / Geek 29.10.2019 | 100% | Permanent About AlpVision AlpVision SA is one of the worldwide leaders in the field of technologies for the authentication of counterfeit products, protecting over 30 billion of products every year worldwide. Our company headquarter is based in Vevey where is performed all R&D and commercial strategy. We cover China and the USA with two offices. The company is 14 people and the internal hierarchy is quite flat and flexible. It is still managed and owned by the 2 founders who launched it as a startup 18 years ago. The company is profitable, financially healthy and its performance has never been so high in its entire history. Most of our team is made from high education profiles (Master of sciences, Ph. D.). What we are looking for We are looking for a highly skilled software developer who is proud of beeing a geek. You like to develop software applications, think about software architecture, and test your creations. In your spare time IT is part of your hobbies and coding helps you relax. The minimum skill set includes:  C++, C# Java-Script SQL Python ASP.Net Mobile Application Development Native French speaker English fluent oral and written Swiss or C permit, living ""close"" to Vevey  If you are interested in this opportunity, please send your application to avjobs@alpvision.com.Display original ad",29.10.2019
Python Developer,Backend Developer,2019-11-16,EF Education AG,Lucerne,100%,Position with responsibilities,"Backend Developer   The Role  Building a stack of highly scalable AI/ML services together with Machine Learning researchers and data scientist. The services will be dealing with streams of high-volume data, inference models and data curation/ETL processes.      Responsibilities:   Develop highly-available backend system and microservices for a number of language learning AI services with multiple processing steps and orchestration Build robust APIs to be consumed by multiple clients both internal and external Build data ETL process to the analytics services Effectively work with other software teams       Requirements:   Solid programming skills and experience high concurrency applications in either Python or NodeJS Solid knowledge and experience in Postgres Proven work in writing high-coverage unit tests Proven work in public-facing API design and implementation Proven work in microservice architecture and cloud deployment such as AWS Experience with Kafka and asynchronous / near-real-time application Experience with large data and ETL is a plus Good English and cross-team cooperation    EF is the world leader in international education. Our mission is to open the world through education, and so far we have helped over 15 million people learn a language, discover the world or earn an academic degree.   EF is an equal opportunities employer and offers a multicultural working environment. If you are motivated by the prospect of an international career with a dynamic and forward-thinking company, we want to hear from you. Please send your resume and a cover letter to bob.zhou@ef.com  Display original ad",07.10.2019
Python Developer,Fullstack Developer,2019-11-16,,,100%,Position with responsibilities,"Fullstack Developer  Fullstack Developer Fullstack Developer          Sie interessieren sich für anspruchsvolle und innovative Softwareprojekten im Bereich Mobile und Web Apps? Wir suchen neue Talente oder Experten im Bereich der Web und hybriden App Entwicklung.     Ihre Aufgaben    Architektur, Konzeption & Programmierung von modernen Web- und Mobile-Apps   Mitarbeit an Kundenprojekten und internen Projekten   Refactoring und Erweiterung bestehender Applikationen   Selbständiges und eigenverantwortliches Arbeiten      Das bringen Sie mit    Informatik Abschluss einer technischen Hochschule, Universität oder Fachhochschule   gute Kenntnisse in Java, JavaScript, TypScript, Python, HTML5   gute Kenntnisse in Frameworks wie Angular, Ionic   Erfahrung im Umgang mit NodeJS, Npm/Yarn und Git   Erfahrung mit dem Cordova Framework   Erfahrung mit Tensorflow, Keras von Vorteil   Pragmatisches Vorgehen und hohe Lernbereitschaft und Engagement   Eigenverantwortlicher Arbeitsstil sowie hohe Kunden- und Serviceorientierung   Selbständige, teamorientierte und qualitätsbewusste Arbeitsweise     Falls gewisse Kenntnisse nicht vorhanden sind, die Bereitschaft aber vorhanden ist diese aufzubauen, sprechen Sie mit uns!     Wir freuen uns über Ihre Bewerbung per Email an: info@bmtg.ch            Display original ad",21.11.2018
Python Developer,Software Engineer Developer,2019-11-16,ANDRITZ HYDRO AG,Vevey,100%,Position with responsibilities,"Software Engineer DeveloperDesign, implement and improve algorithms and functionalities supporting Technologie Modules for hydropower plants within the Andritz Metris platform ( propietary software platform for industrial date ; www.andritz.com/metris-en) Ensure high quality of the software by supporting the continuous integration process of the product ( unit, functional, performance and end-to-end tests) Participate in the Agile development environment (sprint planning, Scrums), perform code reviews Participate in the product release process Engineer HES/EPF in Computer Science or equivalent title Minimum 3 years of experience in software development Professional- level English and French spoken and written Proficiency in object oriented programing languages Good understanding of REST APIs  Understanding of relational and time-series databases Understanding of multi-service and micro-service architectures  Self- requirement to write generic, concise, easy-to- maintain code 
As the word leader in the growth market for the conversion and modernisation of hydroelectric power plants natural and renewable energy - we offer our 400 employees at our sites in Kriens, Vevey and Jonschwil jobs that enable them to meet a new challenge, thanks in particular to our high- quality products. 
For our Research and Development Department based on our Vevey site, we are looking for : Software Engineer Developer. In addition to the profile mentioned above, the following skills are desired : Skills in Python development and experience in software architecture Experience in development of software manipulation large volumes of data and using distributed processing  Containerized deployment and Administration of database serversDisplay original ad",03.10.2019
Python Developer,Back-End Developer,2019-11-16,,,100%,Position with responsibilities,"Back-End Developer  Full time / Lisbon, PT  Position Overview Satcom International AG is a company with headquarters in Zurich, Switzerland, working on different projects revolving around IoT solutions and Industry 4.0 with the goal to innovate the market for the B2B and B2C segments. Satcom is looking for a Back-End Developer to integrate our team developing a flexible management platform to help companies embrace digitalization and manage more efficiently all their resources, such as team, fleet, articles, and others. You will be working in our office in Lisbon and will have daily contact with our office in Zurich airport. Additionally, you will have daily contact with the sales and management departments to exchange ideas helping the business grow up. As a Back-End developer you will have the following responsibilities:  Implement and maintain microservices with different specifications, based on the requirements of our customers and business needs; Develop high quality software design and architecture; Develop auxiliary tools and applications with clean, efficient and reusable code; Maintain and develop Unit and End-to-End tests to the different modules of our application.  Education and Experience  BSc in Computer Science or equivalent 2+ years of experience developing Java applications  Required skills:  Java Docker Experience with microservices development Experience with the Spring Framework, namely Spring Boot and Spring Cloud Experience working with message queues (Apache Kafka, Rabbitmq, or similar) Experience with REST Services Integration Experience with relational (PostgreSQL) and non-relational (Redis, MongoDB, Cassandra) databases, and JPA/ORM  Nice to have:  Experience with SCRUM and Agile Development Experience with CI/CD tools (Jenkins, GitLab, etc) Experience with Unit Testing Frameworks (JUnit) Experience with Spring Security Full Stack Capabilities Kubernetes Experience writing Nginx configurations Experience with HAProxy Python C# NodeJS  Soft Skills:  Ability to take initiative and effectively solve problems Ability to constantly adapt and learn new methodologies and libraries Teamwork spirit Fluency in English Strong communication skills Innovative thinker: Able to turn customer requirements into workable solutions  What we offer:  Competitive salary Health insurance Access to high-end hardware according to your role needs Opportunity to work in a modern and innovative field Opportunity to work in a team with very eager to learn people Possibility to influence entire projects from the start Free coffee and snacks  Are you interested? Send your CV to joao.simoes@satcom-int.com. About Satcom International AG Satcom International AG was founded in 2005 as a public limited company. The main activities were in the field of Telematic Fleet Management Systems. Over the years, the company has constantly evolved and adapted to the market. Presently, we develop our own applications in the areas of IoT and AI; and are thus breaking new grounds in the areas of Resource Management and Automation. Our goal is to make it easier for small and medium-sized enterprises to delve into digitization. For this reason, we have developed the LOXY 4.0 Platform, which can be applied for standard and customized solutions. Our motto “Connecting Tomorrow Now” is the future digitization to start today. Display original ad",14.10.2019
Python Developer,Internship Quant Developer,2019-11-16,,,100%,Position with responsibilities,"Internship Quant Developer  Internship Quant Developer  60% - 100% | 6 months | Baden    Tasks   Work closely with a team of experienced quant developers Support the team in improving existing valuation and forecasting models Gradually take over responsibility for small to medium sized development items (you will be supported / tutored by a senior member of the team)     Profile   Pursuing a degree in a quantitative subject (Computer Science, Electrical Engineering, Physics, Mathematics or similar) Knowledge of data structures, algorithms, and statistics Programming experience in one or several of the following languages (C# / Scala / C++ / Python / R) Familiar with numerical and optimization methods    In this Internship as Full Stack Developer you join a small team of professional and highly skilled developers. During the 6-month internship you will improve your development skills and you will also have the opportunity to acquire Energy Trading Know-How. No agencies please. Candidates to apply through our online system. Thank you.    Benefits     Your recovering is important for us. Enjoy at least 22 days’ vacation for your work-life balance, and up to 12 paid public holidays per calendar year. You’ll get extra vacation days as a loyalty bonus every five years. In addition to that, you can benefit from flexible working hours as well as the opportunity to work remotely.     We offer fairness. In addition to a competitive salary, all employees are entitled to a performance-based component     Saftey first! Our sick pay insurance pays your full salary for up to 730 days. We also have collective health insurance contracts.     Above-average and generous. We cover at least 60% of your pension contribution.     Your development matters to us. Therefore we invest in your professional growth with a wide range of internal training opportunities and the possibility of cost and/or time-sharing.     A modern workplace awaits you in the centre of Baden. The main station is less than a five-minute walking distance. Baden is just 15 minutes from Zurich by train, and offers attractive shops, cultural variety and a wide range of hot springs.     At Axpo you can reduce your carbon footprint. Use your free half-fare travel card for business and private travel. When travelling on business by train, you can travel first class. For business trips by car, a separate Mobility fleet is available at Axpo in Baden.      Contact       Daniela BridaSenior Recruiterrecruiting.trading@axpo.com   Information about the recruitment process       Checking application documents and pre-selectionOpen or Close  When we receive your application we (Recruiting Team link) check your documents. If your motivation, qualifications and work experience fit the job profile, you're already a step closer.     Video interviewOpen or Close  For some functions, we carry out staggered video interviews before the first meeting. You will be able to answer our questions by video, and you decide on the time and place.     Meeting you in personOpen or Close  We now look forward to meeting you in person for the first time. You'll have the opportunity to learn more about Axpo and get more detailed information about the job. Depending on the function, you will be given a sample task to complete, or we'll draw up a job-related personality profile with you. You may be invited to an assessment centre. A meeting with the team is also an option. In the final stage we'll make you a fair offer in line with standard wages.     Three tipsOpen or Close   Tip 1: A well prepared dossier and pertinent covering letter help us to learn more about your skills. Tip 2: In your interview be open and genuine. This helps us to get an accurate picture of you, and also helps you to find out if Axpo is for you. Tip 3: Asks questions in the interview and clarify any outstanding points.         About us The Axpo Group produces, trades and distributes energy reliably for more than 3 million people and several thousand companies in Switzerland and in over 30 countries throughout Europe. Around 4500 employees combine the expertise from 100 years of climate-friendly power production with innovative strength for a sustainable energy future. Axpo is an international leader in energy trading and in the development of tailor-made energy solutions for its customers. More information about Axpo  Further open positions at Axpo    Axpo Impressions                Location    Display original ad",01.11.2019
Python Developer,Full-Stack Developer,2019-11-16,,,100%,Position with responsibilities,"Full-Stack Developer  Full time / Lisbon, PT  Position Overview Satcom International AG is a company with headquarters in Zurich, Switzerland, working on different projects revolving around IoT solutions and Industry 4.0 with the goal to innovate the market for the B2B and B2C segments. Satcom is looking for a Full-Stack Developer to integrate our team developing a flexible management platform to help companies embrace digitalization and manage more efficiently all their resources, such as team, fleet, articles, and others. You will be working in our office in Lisbon and will have daily contact with our office in Zurich airport. Additionally, you will have daily contact with the sales and management to exchange ideas helping the business grow up. As a Full-End developer you will have the following responsibilities:  Implement and maintain microservices with different specifications, based on the requirements of our customers and business needs; Maintain and integrate features in a modular web application built with Angular; Develop high quality software design and architecture; Develop auxiliary tools and applications with clean, efficient and reusable code; Maintain and develop Unit and End-to-End tests to the different modules of our application.  Education and Experience  BSc in Computer Science or equivalent 2+ years of experience developing Java applications 2+ years of experience developing Angular applications  Required skills:  Angular 6+ Java HTML 5 CSS 3 / Sass Docker Experience with REST Services Integration Experience with relational (PostgreSQL) and non-relational (Redis, MongoDB, Cassandra) databases, and JPA/ORM  Nice to have:  Experience with SCRUM and Agile Development Experience with CI/CD tools (Jenkins, GitLab, etc) Experience with Unit Testing Frameworks Experience in Angular Library Development (ng-packgr) Experience with map libraries (Google Maps, Leaflet) Kubernetes Experience writing Nginx configurations Experience with HAProxy Python C# NodeJS  Soft Skills:  Ability to take initiative and effectively solve problems Ability to constantly adapt and learn new methodologies and libraries Teamwork spirit Fluency in English Strong communication skills Innovative thinker: Able to turn customer requirements into workable solutions  What we offer:  Competitive salary Health insurance Access to high-end hardware according to your role needs Opportunity to work in a modern and innovative field Opportunity to work in a team with very eager to learn people Possibility to influence entire projects from the start Free coffee and snacks  Are you interested? Send your CV to joao.simoes@satcom-int.com. About Satcom International AG Satcom International AG was founded in 2005 as a public limited company. The main activities were in the field of Telematic Fleet Management Systems. Over the years, the company has constantly evolved and adapted to the market. Presently, we develop our own applications in the areas of IoT and AI; and are thus breaking new grounds in the areas of Resource Management and Automation. Our goal is to make it easier for small and medium-sized enterprises to delve into digitization. For this reason, we have developed the LOXY 4.0 Platform, which can be applied for standard and customized solutions. Our motto “Connecting Tomorrow Now” is the future digitization to start today. Display original ad",14.10.2019
